WKN_Id;WKN;Timestamp;JIM_Value;Target_Market_Count;Present_Markets;Spread_Absolut;Spread_Prozentual;Best_Bid;Best Ask;Tradegate_Volume
2522928;A2QPU1;2026-04-14 09:28:46.9646;3094.95;3;['F', 'TG', 'BB1'];0.04;0.0057;7.05;7.09;3102.0
441442;A2QRF0;2026-04-14 09:28:47.0144;0.0;1;['F'];0.0305;0.2383;0.128;0.1585;0.0
274290;A2QLA1;2026-04-14 09:28:47.1115;0.0;2;['F', 'LS1'];0.06;0.0448;1.34;1.4;0.0
2011905;A2QNES;2026-04-14 09:28:47.1880;0.0;3;['LS1', 'F', 'BB1'];0.011;0.1048;0.105;0.116;0.0
1277953;A2QPA7;2026-04-14 09:28:47.2172;0.0;3;['F', 'LS1', 'BB1'];0.28;0.0921;3.04;3.32;0.0
2427398;A3CM9J;2026-04-14 09:28:47.2391;0.0;1;['LS1'];0.0002;0.125;0.0016;0.0018;0.0
1568912;A2QNH0;2026-04-14 09:28:47.2675;0.0;2;['LS1', 'F'];0.0009;0.6923;0.0013;0.0022;0.0
802950;A3CQSR;2026-04-14 09:28:47.2981;0.0;1;['F'];0.0032;0.0412;0.0777;0.0809;0.0
2667737;A3C90T;2026-04-14 09:28:47.3312;0.0;3;['F', 'LS1', 'BB1'];0.026;0.0621;0.419;0.445;0.0
2276167;A2QPCH;2026-04-14 09:28:47.3771;0.0;1;['F'];1.435;1.7394;0.825;2.26;0.0
1277960;A2QP16;2026-04-14 09:28:47.4194;0.0;2;['LS1', 'F'];0.018;0.1237;0.1455;0.1635;0.0
1427638;A2QP3K;2026-04-14 09:28:47.4663;0.0;3;['LS1', 'F', 'BB1'];0.022;0.0278;0.792;0.814;0.0
103460;A3CNLM;2026-04-14 09:28:47.5114;998.6999999999999;3;['TG', 'LS1', 'F'];0.03;0.1;0.3;0.33;999.0
203322;A2QR3C;2026-04-14 09:28:47.5380;0.0;3;['F', 'LS1', 'BB1'];0.031;0.1006;0.308;0.339;0.0
799776;A3CMW6;2026-04-14 09:28:47.5848;3194.12;4;['TG', 'F', 'LS1', 'BB1'];0.026;0.0138;1.88;1.906;3196.0
685343;A2QR3K;2026-04-14 09:28:47.6195;1366.4286;3;['TG', 'LS1', 'F'];0.0052;0.0386;0.1346;0.1398;1366.56
799631;A3CPSZ;2026-04-14 09:28:47.6666;0.0;2;['LS1', 'F'];0.0031;0.0409;0.0758;0.0789;0.0
144257;A3CSWR;2026-04-14 09:28:47.6997;0.0;3;['F', 'LS1', 'BB1'];0.04;0.0147;2.72;2.76;0.0
1409139;A3CRUH;2026-04-14 09:28:47.7437;0.0;3;['LS1', 'F', 'BB1'];0.01;0.0175;0.57;0.58;0.0
168268;A3CRLZ;2026-04-14 09:28:47.7718;0.0;2;['LS1', 'F'];0.0023;0.0558;0.0412;0.0435;0.0
1944336;A3CRSE;2026-04-14 09:28:47.8166;4944.345;4;['TG', 'F', 'BB1', 'SC1'];0.03;0.0092;3.255;3.285;4947.599999999999
1031093;A3CRTG;2026-04-14 09:28:47.8622;0.0;3;['LS1', 'F', 'BB1'];0.22;0.1;2.2;2.42;0.0
100619;A3CRYH;2026-04-14 09:28:47.8911;0.0;2;['F', 'BB1'];0.04;0.009;4.44;4.48;0.0
111713;A3CTW3;2026-04-14 09:28:47.9248;0.0;3;['LS1', 'F', 'BB1'];0.026;0.03;0.868;0.894;0.0
1854358;A3CSVS;2026-04-14 09:28:47.9850;0.0;2;['LS1', 'F'];0.03;0.0395;0.76;0.79;0.0
568857;A3C8LV;2026-04-14 09:28:48.0436;19987.829999999998;5;['LS1', 'TG', 'SC1', 'F', 'BB1'];-0.07;-0.0057;12.34;12.27;20000.1
814361;A3DEH5;2026-04-14 09:28:48.0888;15254.676;5;['LS1', 'SC1', 'TG', 'F', 'BB1'];0.017;0.0041;4.13;4.147;15258.8
2333985;A3DHA0;2026-04-14 09:28:48.1301;5144.93;4;['SC1', 'LS1', 'F', 'TG'];0.01;0.0009;10.97;10.98;5155.900000000001
1605628;A3DJTR;2026-04-14 09:28:48.1772;0.0;2;['LS1', 'F'];0.404;0.04;10.092;10.496;0.0
2480194;A3DL96;2026-04-14 09:28:48.2143;0.0;2;['LS1', 'F'];0.014;0.0285;0.492;0.506;0.0
2996743;A3DMCQ;2026-04-14 09:28:48.2699;0.0;3;['SC1', 'F', 'LS1'];0.1;0.0103;9.73;9.83;0.0
1167324;A3D3XV;2026-04-14 09:28:48.2926;0.0;2;['LS1', 'F'];0.5;0.0365;13.7;14.2;0.0
3169115;A3EC4Y;2026-04-14 09:28:48.3247;10035.44;5;['F', 'SC1', 'LS1', 'TG', 'BB1'];0.02;0.0016;12.56;12.58;10048.0
1901660;A3D65B;2026-04-14 09:28:48.3636;0.0;2;['F', 'LS1'];0.031;0.0833;0.372;0.403;0.0
2657781;A3EEQK;2026-04-14 09:28:48.4132;0.0;3;['LS1', 'F', 'BB1'];0.003;0.0085;0.351;0.354;0.0
141467;A3EEUZ;2026-04-14 09:28:48.4608;0.0;1;['F'];0.092;0.106;0.868;0.96;0.0
548384;A3ETUJ;2026-04-14 09:28:48.5541;0.0;3;['LS1', 'F', 'BB1'];0.22;0.0322;6.84;7.06;0.0
2688460;A3EJCY;2026-04-14 09:28:48.6676;0.0;3;['LS1', 'F', 'BB1'];0.022;0.0181;1.218;1.24;0.0
3249686;A3EJET;2026-04-14 09:28:48.7253;0.0;3;['LS1', 'F', 'BB1'];0.008;0.0124;0.647;0.655;0.0
1505408;A3EUN9;2026-04-14 09:28:48.7744;0.0;3;['LS1', 'F', 'BB1'];0.025;0.0288;0.868;0.893;0.0
294526;A3EXM4;2026-04-14 09:28:48.8258;0.0;4;['F', 'LS1', 'SC1', 'BB1'];0.035;0.0095;3.695;3.73;0.0
3287603;A400EA;2026-04-14 09:28:48.8844;0.0;2;['LS1', 'F'];0.02;0.0464;0.431;0.451;0.0
1177852;A403MH;2026-04-14 09:28:48.9133;3208.9300000000003;4;['TG', 'LS1', 'F', 'BB1'];0.01;0.0093;1.07;1.08;3210.0
1665149;A40A79;2026-04-14 09:28:48.9600;0.0;3;['LS1', 'F', 'SC1'];0.08;0.0422;1.894;1.974;0.0
2022332;A403WR;2026-04-14 09:28:49.0623;0.0;2;['LS1', 'F'];0.0026;0.044;0.0591;0.0617;0.0
1228836;A40ED9;2026-04-14 09:28:49.1054;0.0;1;['LS1'];0.434;0.0414;10.474;10.908;0.0
1081721;A40EDQ;2026-04-14 09:28:49.1460;3115.489;3;['TG', 'F', 'LS1'];0.002;0.0033;0.611;0.613;1532.5
680706;A403T5;2026-04-14 09:28:49.2019;0.0;2;['LS1', 'F'];0.04;0.0541;0.74;0.78;0.0
631205;A40D18;2026-04-14 09:28:49.2469;0.0;2;['LS1', 'F'];0.07;0.0471;1.485;1.555;0.0
666302;A40P11;2026-04-14 09:28:49.2893;0.0;3;['F', 'LS1', 'BB1'];0.0006;0.0157;0.0382;0.0388;0.0
2375634;A40P7B;2026-04-14 09:28:49.3385;0.0;2;['LS1', 'F'];0.16;0.1127;1.42;1.58;0.0
103609;A40WJJ;2026-04-14 09:28:49.3827;0.0;2;['LS1', 'F'];0.0046;0.0484;0.095;0.0996;0.0
2704744;A411HR;2026-04-14 09:28:49.4073;0.0;2;['LS1', 'F'];0.1;0.0187;5.36;5.46;0.0
1091530;A411HK;2026-04-14 09:28:49.5087;0.0;1;['F'];0.3;0.1493;2.01;2.31;0.0
104365;A411M9;2026-04-14 09:28:49.5375;0.0;3;['LS1', 'F', 'BB1'];0.05;0.2315;0.216;0.266;0.0
2654405;A415VC;2026-04-14 09:28:49.5629;0.0;3;['LS1', 'F', 'BB1'];0.075;0.0411;1.825;1.9;0.0
3833856;A41B4H;2026-04-14 09:28:49.6065;0.0;3;['LS1', 'F', 'BB1'];0.016;0.0196;0.818;0.834;0.0
129801;A41BLY;2026-04-14 09:28:49.6559;29878.239999999998;4;['F', 'LS1', 'TG', 'SC1'];0.08;0.0022;36.26;36.34;29906.25
557830;A41BQM;2026-04-14 09:28:49.7466;0.0;2;['F', 'LS1'];0.018;0.0738;0.244;0.262;0.0
849537;A41H72;2026-04-14 09:28:49.7948;0.0;3;['LS1', 'F', 'BB1'];0.055;0.043;1.28;1.335;0.0
753003;A41H9F;2026-04-14 09:28:49.8348;0.0;2;['LS1', 'F'];0.012;0.018;0.668;0.68;0.0
745989;A41HA0;2026-04-14 09:28:49.8743;0.0;2;['LS1', 'F'];0.013;0.0765;0.17;0.183;0.0
542215;A41U71;2026-04-14 09:28:49.9213;0.0;2;['F', 'BB1'];0.38;0.088;4.32;4.7;0.0
1182019;A41TSE;2026-04-14 09:28:49.9482;0.0;2;['LS1', 'F'];0.068;0.104;0.654;0.722;0.0
1536076;A41YN5;2026-04-14 09:28:49.9888;0.0;2;['LS1', 'F'];0.14;0.032;4.38;4.52;0.0
3967987;A420G0;2026-04-14 09:28:50.0260;0.0;2;['LS1', 'F'];0.005;0.0233;0.215;0.22;0.0
3735314;A41YPU;2026-04-14 09:28:50.0639;0.0;2;['LS1', 'F'];0.035;0.0345;1.015;1.05;0.0
4830457;A41YS7;2026-04-14 09:28:50.1034;0.0;1;['F'];0.02;0.0342;0.584;0.604;0.0
2081271;881317;2026-04-14 09:28:50.1669;0.0;1;['BB1'];0.02;0.0952;0.21;0.23;0.0
876078;922214;2026-04-14 09:28:50.3150;0.0;2;['BB1', 'LS1'];0.4;0.0889;4.5;4.9;0.0
903831;A1JMPL;2026-04-14 09:28:50.3419;0.0;2;['LS1', 'BB1'];0.28;0.0614;4.56;4.84;0.0
827663;881319;2026-04-14 09:28:50.4523;0.0;1;['BB1'];0.7;0.0374;18.7;19.4;0.0
806530;632335;2026-04-14 09:28:50.5041;0.0;1;['BB1'];0.15;0.1034;1.45;1.6;0.0
523974;A11065;2026-04-14 09:28:50.5765;0.0;1;['F'];0.2;0.2;1.0;1.2;0.0
806495;884451;2026-04-14 09:28:50.6028;0.0;2;['F', 'LS1'];0.09;0.0857;1.05;1.14;0.0
2046604;A0CATD;2026-04-14 09:28:50.8551;0.0;3;['F', 'BB1', 'LS1'];1.0;0.035;28.6;29.6;0.0
340912;749279;2026-04-14 09:28:51.0304;0.0;1;['BB1'];0.12;0.1257;0.955;1.075;0.0
1618851;A119EF;2026-04-14 09:28:51.1221;0.0;3;['F', 'BB1', 'LS1'];0.12;0.0408;2.94;3.06;0.0
2732058;A1JYQH;2026-04-14 09:28:51.2032;0.0;3;['F', 'LS1', 'BB1'];0.2;0.0467;4.28;4.48;0.0
172114;882336;2026-04-14 09:28:51.2783;0.0;2;['F', 'BB1'];0.023;0.0214;1.077;1.1;0.0
1748806;A1H4J8;2026-04-14 09:28:51.3706;0.0;4;['LS1', 'SC1', 'BB1', 'F'];1.4;0.0323;43.4;44.8;0.0
434789;120100;2026-04-14 09:28:51.4184;24913.49;4;['TG', 'F', 'LS1', 'SC1'];0.095;0.004;23.57;23.665;24937.06
113132;884869;2026-04-14 09:28:51.4878;0.0;4;['F', 'SC1', 'LS1', 'BB1'];0.8;0.0172;46.6;47.4;0.0
113144;A0H1Q1;2026-04-14 09:28:51.5302;0.0;4;['TG', 'F', 'LS1', 'BB1'];2.2;0.0221;99.7;101.9;9770.6
863403;A1J1ZZ;2026-04-14 09:28:51.6693;0.0;3;['LS1', 'F', 'BB1'];1.34;0.0432;31.02;32.36;0.0
1581093;A3CRY8;2026-04-14 09:28:51.7205;0.0;2;['F', 'LS1'];0.0705;0.5732;0.123;0.1935;0.0
595350;A0LA5E;2026-04-14 09:28:51.7695;0.0;3;['F', 'LS1', 'BB1'];0.8;0.0284;28.15;28.95;0.0
1602091;A1J9PZ;2026-04-14 09:28:51.8642;0.0;3;['LS1', 'F', 'BB1'];0.48;0.0164;29.31;29.79;0.0
1811660;A0ER66;2026-04-14 09:28:51.9001;0.0;3;['LS1', 'F', 'BB1'];0.455;0.1083;4.2;4.655;0.0
392702;A2QL7L;2026-04-14 09:28:51.9454;0.0;3;['LS1', 'F', 'BB1'];0.195;0.045;4.335;4.53;0.0
1353073;906743;2026-04-14 09:28:51.9864;0.0;2;['F', 'LS1'];0.33;0.0606;5.45;5.78;0.0
646695;A2DG1W;2026-04-14 09:28:52.0481;0.0;1;['LS1'];0.14;0.0277;5.06;5.2;0.0
495481;A2PLET;2026-04-14 09:28:52.0876;0.0;1;['LS1'];0.002;0.0105;0.191;0.193;0.0
1009513;A0YCRT;2026-04-14 09:28:52.1390;946.74;4;['TG', 'F', 'LS1', 'BB1'];0.054;0.029;1.86;1.914;948.6
3059789;A14YD5;2026-04-14 09:28:52.1845;0.0;3;['LS1', 'F', 'BB1'];0.36;0.027;13.34;13.7;0.0
174946;A2AMJD;2026-04-14 09:28:52.2222;0.0;1;['LS1'];0.2;0.0447;4.47;4.67;0.0
849843;907562;2026-04-14 09:28:52.2791;0.0;3;['LS1', 'F', 'BB1'];0.55;0.02;27.55;28.1;0.0
625994;894956;2026-04-14 09:28:52.3204;0.0;3;['F', 'LS1', 'BB1'];0.159;0.0364;4.372;4.531;0.0
131561;A2QNGE;2026-04-14 09:28:52.3938;0.0;2;['LS1', 'F'];0.24;0.034;7.06;7.3;0.0
433815;A0D9SD;2026-04-14 09:28:52.4445;0.0;1;['LS1'];0.056;0.0588;0.952;1.008;0.0
1511205;A3C5GY;2026-04-14 09:28:52.4808;0.0;1;['F'];0.35;0.6863;0.51;0.86;0.0
1235132;A1J10V;2026-04-14 09:28:52.5079;0.0;3;['F', 'LS1', 'BB1'];0.36;0.0644;5.59;5.95;0.0
348571;A2PL08;2026-04-14 09:28:52.5715;0.0;2;['F', 'BB1'];0.515;0.4187;1.23;1.745;0.0
2453705;A1J10U;2026-04-14 09:28:52.6269;0.0;3;['F', 'LS1', 'BB1'];0.009;0.0106;0.85;0.859;0.0
1046793;A1JALK;2026-04-14 09:28:52.6811;0.0;3;['F', 'LS1', 'BB1'];4.5;0.0051;882.0;886.5;0.0
543042;884537;2026-04-14 09:28:52.7166;0.0;3;['F', 'LS1', 'BB1'];3.5;0.0119;294.0;297.5;0.0
849842;902089;2026-04-14 09:28:52.7839;0.0;3;['LS1', 'F', 'BB1'];0.162;0.1552;1.044;1.206;0.0
990801;889137;2026-04-14 09:28:52.8351;0.0;3;['LS1', 'F', 'BB1'];1.6;0.0148;108.1;109.7;0.0
1134067;896676;2026-04-14 09:28:52.8769;0.0;3;['LS1', 'F', 'BB1'];3.15;0.0179;175.65;178.8;0.0
496677;677298;2026-04-14 09:28:52.9110;0.0;3;['LS1', 'F', 'BB1'];1.95;0.0128;152.75;154.7;0.0
1030636;A0DNL1;2026-04-14 09:28:52.9557;0.0;3;['LS1', 'F', 'BB1'];0.63;0.0301;20.95;21.58;0.0
707555;A0Q0G9;2026-04-14 09:28:53.0069;0.0;3;['F', 'LS1', 'BB1'];0.309;0.1216;2.541;2.85;0.0
103328;A2DJW6;2026-04-14 09:28:53.0931;0.0;3;['F', 'LS1', 'BB1'];0.19;0.0389;4.89;5.08;0.0
1836022;896270;2026-04-14 09:28:53.1426;0.0;3;['F', 'LS1', 'BB1'];0.3;0.0187;16.06;16.36;0.0
1713573;A3C5GZ;2026-04-14 09:28:53.1839;0.0;2;['LS1', 'F'];0.04;0.0294;1.36;1.4;0.0
799679;911886;2026-04-14 09:28:53.2255;0.0;3;['F', 'LS1', 'BB1'];0.047;0.0412;1.141;1.188;0.0
903422;A3CNAX;2026-04-14 09:28:53.2685;0.0;3;['F', 'LS1', 'BB1'];0.2;0.0107;18.68;18.88;0.0
2620952;A2JM16;2026-04-14 09:28:53.3483;0.0;2;['LS1', 'F'];0.017;0.0445;0.382;0.399;0.0
1939312;A2JR4R;2026-04-14 09:28:53.3912;0.0;3;['LS1', 'F', 'BB1'];1.0;0.007;142.5;143.5;0.0
921415;A0NJDD;2026-04-14 09:28:53.4354;0.0;3;['F', 'LS1', 'BB1'];0.065;0.091;0.714;0.779;0.0
1908055;A2QRJL;2026-04-14 09:28:53.4744;0.0;2;['F', 'LS1'];0.9;0.0532;16.92;17.82;0.0
534589;A2DPXC;2026-04-14 09:28:53.5656;0.0;2;['F', 'LS1'];0.166;0.0204;8.154;8.32;0.0
1516417;A2QFQ0;2026-04-14 09:28:53.6234;0.0;1;['LS1'];0.015;0.0826;0.1815;0.1965;0.0
1869330;A0LC5S;2026-04-14 09:28:53.6747;0.0;3;['F', 'LS1', 'BB1'];2.2;0.0389;56.6;58.8;0.0
1581027;A3CRZA;2026-04-14 09:28:53.7242;0.0;2;['F', 'LS1'];0.42;0.1007;4.17;4.59;0.0
642685;A3CRY7;2026-04-14 09:28:53.7531;0.0;2;['LS1', 'F'];0.106;0.3681;0.288;0.394;0.0
566770;541407;2026-04-14 09:28:53.7874;0.0;2;['LS1', 'F'];0.58;0.1105;5.25;5.83;0.0
2512357;A2PEDF;2026-04-14 09:28:53.8350;0.0;1;['LS1'];0.0018;0.0407;0.0442;0.046;0.0
566586;902092;2026-04-14 09:28:53.8582;0.0;3;['F', 'LS1', 'BB1'];0.046;0.037;1.242;1.288;0.0
807664;A1W95U;2026-04-14 09:28:53.9188;0.0;3;['F', 'LS1', 'BB1'];0.105;0.0241;4.365;4.47;0.0
472190;A1JDAR;2026-04-14 09:28:53.9543;0.0;2;['LS1', 'F'];0.3;0.0685;4.38;4.68;0.0
387426;A2ADL0;2026-04-14 09:28:53.9981;0.0;2;['LS1', 'F'];0.42;0.0323;13.02;13.44;0.0
2423664;A0MXQG;2026-04-14 09:28:54.0385;0.0;2;['LS1', 'F'];0.39;0.0605;6.45;6.84;0.0
1570594;A0DQA0;2026-04-14 09:28:54.0667;0.0;3;['F', 'LS1', 'BB1'];0.143;0.1079;1.325;1.468;0.0
1738866;A1J12C;2026-04-14 09:28:54.0906;0.0;2;['LS1', 'F'];0.012;0.02;0.6;0.612;0.0
685615;A1J116;2026-04-14 09:28:54.1370;0.0;2;['F', 'LS1'];0.004;0.0055;0.73;0.734;0.0
1501006;A2PNWP;2026-04-14 09:28:54.1808;0.0;1;['F'];0.28;0.2286;1.225;1.505;0.0
107433;A40PPA;2026-04-14 09:28:54.2289;0.0;2;['LS1', 'F'];0.21;0.1826;1.15;1.36;0.0
1108717;A2P958;2026-04-14 09:28:54.2731;0.0;2;['F', 'LS1'];0.066;0.0564;1.17;1.236;0.0
1468970;A2P3F2;2026-04-14 09:28:54.3212;0.0;2;['F', 'LS1'];0.16;0.0588;2.72;2.88;0.0
1669766;A1C7YU;2026-04-14 09:28:54.3747;0.0;3;['LS1', 'F', 'BB1'];0.29;0.0157;18.43;18.72;0.0
464047;A12CK9;2026-04-14 09:28:54.4325;0.0;2;['LS1', 'F'];0.45;0.0323;13.95;14.4;0.0
900693;A1J12R;2026-04-14 09:28:54.5197;0.0;3;['F', 'LS1', 'BB1'];0.13;0.0388;3.35;3.48;0.0
433816;A0CA6H;2026-04-14 09:28:54.5604;0.0;3;['LS1', 'F', 'BB1'];0.084;0.14;0.6;0.684;0.0
973008;A0RNWQ;2026-04-14 09:28:54.6827;0.0;3;['LS1', 'F', 'BB1'];0.02;0.037;0.54;0.56;0.0
501603;A3C20N;2026-04-14 09:28:54.7518;0.0;2;['LS1', 'F'];0.012;0.0391;0.307;0.319;0.0
2701377;A2JN1E;2026-04-14 09:28:54.7796;0.0;2;['F', 'LS1'];0.011;0.0797;0.138;0.149;0.0
2515571;A12CLL;2026-04-14 09:28:54.8210;0.0;2;['LS1', 'F'];0.02;0.017;1.175;1.195;0.0
849763;A1JCB2;2026-04-14 09:28:54.8698;0.0;3;['F', 'LS1', 'BB1'];0.24;0.0377;6.368;6.608;0.0
629089;898447;2026-04-14 09:28:54.9104;0.0;3;['F', 'LS1', 'BB1'];2.6;0.0103;251.6;254.2;0.0
349987;908063;2026-04-14 09:28:54.9519;0.0;2;['F', 'LS1'];0.58;0.0079;73.83;74.41;0.0
1858292;553559;2026-04-14 09:28:55.0004;0.0;3;['F', 'LS1', 'BB1'];0.56;0.0323;17.32;17.88;0.0
2481598;A3CRY9;2026-04-14 09:28:55.0461;0.0;2;['LS1', 'F'];0.01;0.0847;0.118;0.128;0.0
2423663;A1JFY4;2026-04-14 09:28:55.1668;0.0;3;['F', 'LS1', 'BB1'];2.15;0.0193;111.4;113.55;0.0
1939539;121065;2026-04-14 09:28:55.2467;0.0;2;['F', 'LS1'];65.0;0.0119;5485.0;5550.0;0.0
2536616;A12CLS;2026-04-14 09:28:55.2896;0.0;2;['LS1', 'F'];0.056;0.0819;0.684;0.74;0.0
1324058;911093;2026-04-14 09:28:55.3295;0.0;3;['F', 'LS1', 'BB1'];0.064;0.0318;2.014;2.078;0.0
403657;A3CTZD;2026-04-14 09:28:55.3760;0.0;2;['F', 'LS1'];0.016;0.0925;0.173;0.189;0.0
1563649;A111R3;2026-04-14 09:28:55.4151;0.0;3;['F', 'LS1', 'BB1'];0.27;0.0312;8.65;8.92;0.0
849762;A0RP05;2026-04-14 09:28:55.4404;0.0;3;['F', 'LS1', 'BB1'];0.28;0.0437;6.41;6.69;0.0
1944383;A1J13Q;2026-04-14 09:28:55.4849;0.0;3;['F', 'LS1', 'BB1'];0.08;0.041;1.95;2.03;0.0
904592;A2JP5U;2026-04-14 09:28:55.5192;0.0;3;['F', 'LS1', 'BB1'];0.105;0.0286;3.665;3.77;0.0
1016757;A1C3YC;2026-04-14 09:28:55.5663;0.0;3;['LS1', 'F', 'BB1'];1.9;0.0238;79.7;81.6;0.0
1827811;A0REM5;2026-04-14 09:28:55.6065;0.0;3;['F', 'LS1', 'BB1'];0.06;0.0215;2.79;2.85;0.0
2909138;A1XCKG;2026-04-14 09:28:55.6561;0.0;3;['F', 'LS1', 'BB1'];0.26;0.0216;12.06;12.32;0.0
2043441;A12CLY;2026-04-14 09:28:55.6852;0.0;2;['F', 'LS1'];0.105;0.0592;1.775;1.88;0.0
242565;A2PA3X;2026-04-14 09:28:55.7764;0.0;3;['LS1', 'F', 'BB1'];0.038;0.0237;1.604;1.642;0.0
1105267;A3DKFT;2026-04-14 09:28:55.8290;0.0;2;['F', 'LS1'];0.65;0.0316;20.6;21.25;0.0
794155;A1W93P;2026-04-14 09:28:55.8779;0.0;2;['LS1', 'F'];0.35;0.0136;25.7;26.05;0.0
462906;A2JJ69;2026-04-14 09:28:55.9150;0.0;3;['F', 'LS1', 'BB1'];0.024;0.0198;1.21;1.234;0.0
2425242;A3CVP8;2026-04-14 09:28:55.9637;0.0;2;['LS1', 'F'];0.269;0.1348;1.996;2.265;0.0
691143;A0NJDH;2026-04-14 09:28:56.0088;0.0;3;['LS1', 'F', 'BB1'];0.75;0.0373;20.1;20.85;0.0
997534;A1C528;2026-04-14 09:28:56.0331;0.0;2;['F', 'LS1'];0.03;0.0426;0.705;0.735;0.0
707552;534356;2026-04-14 09:28:56.0892;0.0;2;['LS1', 'F'];0.46;0.008;57.78;58.24;0.0
1822517;A1165C;2026-04-14 09:28:56.1330;0.0;3;['F', 'LS1', 'BB1'];0.32;0.0205;15.62;15.94;0.0
181481;A2QLG3;2026-04-14 09:28:56.1804;0.0;3;['LS1', 'F', 'BB1'];0.049;0.0641;0.765;0.814;0.0
296282;914910;2026-04-14 09:28:56.2259;0.0;2;['F', 'LS1'];0.5;0.0086;58.46;58.96;0.0
510998;A0YC19;2026-04-14 09:28:56.2857;0.0;3;['LS1', 'F', 'BB1'];0.061;0.0235;2.595;2.656;0.0
482117;A1KCVX;2026-04-14 09:28:56.3342;0.0;3;['LS1', 'F', 'BB1'];0.22;0.1028;2.14;2.36;0.0
1100786;A12CL3;2026-04-14 09:28:56.4046;0.0;2;['F', 'LS1'];1.9;0.0565;33.6;35.5;0.0
296283;929424;2026-04-14 09:28:56.4596;0.0;2;['F', 'LS1'];0.025;0.0008;30.5;30.525;0.0
349986;A0DLEV;2026-04-14 09:28:56.5078;0.0;3;['F', 'LS1', 'BB1'];0.34;0.0145;23.505;23.845;0.0
1779582;A1W7D1;2026-04-14 09:28:56.5473;0.0;3;['LS1', 'F', 'BB1'];0.22;0.0678;3.244;3.464;0.0
1038257;A2AT5Y;2026-04-14 09:28:56.6144;0.0;3;['LS1', 'F', 'BB1'];2.4;0.0424;56.6;59.0;0.0
1674373;A2QLAZ;2026-04-14 09:28:56.6654;0.0;2;['LS1', 'F'];0.03;0.0531;0.565;0.595;0.0
896914;A12C8M;2026-04-14 09:28:56.7433;0.0;2;['LS1', 'F'];0.045;0.2;0.225;0.27;0.0
2700320;A2N9NP;2026-04-14 09:28:56.7843;0.0;2;['F', 'BB1'];0.18;0.2835;0.635;0.815;0.0
810947;A0YCYA;2026-04-14 09:28:56.8255;0.0;2;['LS1', 'F'];0.18;0.0114;15.83;16.01;0.0
2598708;A2ASZ0;2026-04-14 09:28:56.8661;0.0;2;['LS1', 'F'];0.065;0.4305;0.151;0.216;0.0
1229051;A2JAWM;2026-04-14 09:28:56.9234;0.0;2;['LS1', 'F'];0.58;0.0139;41.74;42.32;0.0
2375662;A0NJDM;2026-04-14 09:28:56.9702;0.0;2;['F', 'LS1'];1.04;0.0296;35.1;36.14;0.0
263015;910350;2026-04-14 09:28:57.0087;0.0;2;['LS1', 'F'];0.24;0.0476;5.04;5.28;0.0
1661039;A0MXMU;2026-04-14 09:28:57.0603;0.0;2;['LS1', 'F'];0.3;0.0271;11.05;11.35;0.0
712782;A1JUH2;2026-04-14 09:28:57.0987;0.0;2;['F', 'LS1'];0.21;0.0366;5.74;5.95;0.0
403635;A3CTP4;2026-04-14 09:28:57.1528;0.0;3;['LS1', 'F', 'BB1'];0.18;0.0178;10.12;10.3;0.0
1072428;A2P2YR;2026-04-14 09:28:57.1747;0.0;2;['LS1', 'F'];0.012;0.0312;0.3845;0.3965;0.0
3778709;A1JD4W;2026-04-14 09:28:57.2174;0.0;2;['LS1', 'F'];0.5;0.0069;72.35;72.85;0.0
701621;A12CMH;2026-04-14 09:28:57.2486;0.0;3;['LS1', 'F', 'BB1'];0.0045;0.0235;0.1915;0.196;0.0
203927;914744;2026-04-14 09:28:57.2978;0.0;3;['F', 'BB1', 'LS1'];0.61;0.0146;41.84;42.45;0.0
2800922;A2QGAZ;2026-04-14 09:28:57.3455;0.0;3;['LS1', 'F', 'BB1'];0.0;0.0;100.0;100.0;0.0
1709917;A1J15N;2026-04-14 09:28:57.3838;0.0;2;['LS1', 'F'];0.008;0.009;0.884;0.892;0.0
1133967;892867;2026-04-14 09:28:57.4374;0.0;3;['F', 'LS1', 'BB1'];0.025;0.039;0.641;0.666;0.0
1331875;911884;2026-04-14 09:28:57.4669;0.0;3;['F', 'LS1', 'BB1'];1.6;0.0296;54.0;55.6;0.0
146214;904718;2026-04-14 09:28:57.5093;0.0;2;['LS1', 'F'];0.28;0.0558;5.02;5.3;0.0
2001542;A2QBT9;2026-04-14 09:28:57.5693;0.0;3;['LS1', 'F', 'BB1'];0.025;0.0133;1.885;1.91;0.0
864437;A1J15Q;2026-04-14 09:28:57.6143;0.0;3;['F', 'LS1', 'BB1'];0.01;0.015;0.668;0.678;0.0
810941;A1C0ZK;2026-04-14 09:28:57.6792;0.0;3;['F', 'LS1', 'BB1'];0.033;0.0135;2.45;2.483;0.0
2677442;A2N4XQ;2026-04-14 09:28:57.7392;0.0;1;['F'];0.325;0.5285;0.615;0.94;0.0
430119;A2JH8G;2026-04-14 09:28:57.7890;0.0;1;['LS1'];0.022;0.1507;0.146;0.168;0.0
104239;917448;2026-04-14 09:28:57.8467;0.0;3;['F', 'LS1', 'BB1'];0.072;0.0218;3.3;3.372;0.0
2018829;A1JKWG;2026-04-14 09:28:57.8801;0.0;3;['F', 'LS1', 'BB1'];0.05;0.0225;2.22;2.27;0.0
